Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230123;10;25100;24978,438
20230123;11;25150;25028,500
20230123;12;25300;25463,138
20230123;13;25350;25590,813
20230123;14;25650;25641,450
20230123;15;24950;25011,700
20230123;16;24650;24618,875
20230123;17;25400;24879,350
20230123;18;25400;25015,863
20230123;19;25000;24692,550
20230123;20;24850;24551,438
20230123;21;24400;23971,813
20230123;22;23300;22384,113
20230123;23;21450;20856,788
20230123;24;20150;19451,613


20230123;1;16700;16430,763
20230123;2;16300;16103,838
20230123;3;16100;15902,850
20230123;4;16250;15923,775
20230123;5;16950;16484,525
20230123;6;18900;17736,463
20230123;7;22400;20884,363
20230123;8;23750;23012,700
20230123;9;24650;24167,300
20230123;10;25100;24978,438
20230123;11;25150;25028,500
20230123;12;25300;25463,138
20230123;13;25350;25590,813
20230123;14;25650;25641,450
20230123;15;24950;25011,700
20230123;16;24650;24618,875
20230123;17;25400;24879,350
20230123;18;25400;25015,863
20230123;19;25000;24692,550
20230123;20;24850;24551,438
20230123;21;24400;23971,813
20230123;22;23300;22384,113
20230123;23;21450;20856,788
20230123;24;20150;19451,613
20230124;1;18550;18262,463
20230124;2;17950;17787,988
20230124;3;17550;17591,625
20230124;4;17650;17577,675
20230124;5;18200;17849,975
20230124;6;19800;18810,063
20230124;7;23050;21668,475
20230124;8;24100;23545,038
20230124;9;25150;24597,625
20230124;10;25350;25086,963
20230124;11;25450;25231,538
20230124;12;25450;25558,050
20230124;13;25450;25689,000
20230124;14;25750;25719,663
20230124;15;25000;25180,025
20230124;16;24700;24805,400
20230124;17;25350;25021,763
20230124;18;25350;25248,750
20230124;19;24950;24933,763
20230124;20;24800;24889,500
20230124;21;24200;24217,888
20230124;22;23150;22566,838
20230124;23;21400;20992,650
20230124;24;20000;19617,163


20230124;1;18550;18262,463
20230124;2;17950;17787,988
20230124;3;17550;17591,625
20230124;4;17650;17577,675
20230124;5;18200;17849,975
20230124;6;19800;18810,063
20230124;7;23050;21668,475
20230124;8;24100;23545,038
20230124;9;25150;24597,625
20230124;10;25350;25086,963
20230124;11;25450;25231,538
20230124;12;25450;25558,050
20230124;13;25450;25689,000
20230124;14;25750;25719,663
20230124;15;25000;25180,025
20230124;16;24700;24805,400
20230124;17;25350;25021,763
20230124;18;25350;25248,750
20230124;19;24950;24933,763
20230124;20;24800;24889,500
20230124;21;24200;24217,888
20230124;22;23150;22566,838
20230124;23;21400;20992,650
20230124;24;20000;19617,163
20230125;1;19100;18484,938
20230125;2;18500;17904,225
20230125;3;18100;17572,575
20230125;4;18200;17581,838
20230125;5;18750;17994,038
20230125;6;20350;18985,075
20230125;7;23500;21719,550
20230125;8;24550;23627,225
20230125;9;25550;24690,275
20230125;10;25650;25300,463
20230125;11;25600;25325,275
20230125;12;25600;25646,388
20230125;13;25600;25794,125
20230125;14;25900;25724,950
20230125;15;25100;25164,863
20230125;16;24800;24869,638
20230125;17;25550;25135,725
20230125;18;25550;25343,275
20230125;19;25150;24973,500
20230125;20;25000;24806,525
20230125;21;24400;24073,700
20230125;22;23350;22676,738
20230125;23;21600;21106,925
20230125;24;20200;19738,963


20230125;1;19100;18484,938
20230125;2;18500;17904,225
20230125;3;18100;17572,575
20230125;4;18200;17581,838
20230125;5;18750;17994,038
20230125;6;20350;18985,075
20230125;7;23500;21719,550
20230125;8;24550;23627,225
20230125;9;25550;24690,275
20230125;10;25650;25300,463
20230125;11;25600;25325,275
20230125;12;25600;25646,388
20230125;13;25600;25794,125
20230125;14;25900;25724,950
20230125;15;25100;25164,863
20230125;16;24800;24869,638
20230125;17;25550;25135,725
20230125;18;25550;25343,275
20230125;19;25150;24973,500
20230125;20;25000;24806,525
20230125;21;24400;24073,700
20230125;22;23350;22676,738
20230125;23;21600;21106,925
20230125;24;20200;19738,963
20230126;1;19100;18590,275
20230126;2;18500;18083,075
20230126;3;18100;17708,025
20230126;4;18200;17751,500
20230126;5;18750;18157,650
20230126;6;20350;19075,488
20230126;7;23500;21808,100
20230126;8;24550;23805,463
20230126;9;25550;24721,550
20230126;10;25650;25330,863
20230126;11;25850;25361,250
20230126;12;26050;25712,125
20230126;13;26050;25697,250
20230126;14;26300;25710,788
20230126;15;25450;25194,200
20230126;16;25000;24838,813
20230126;17;25500;25072,250
20230126;18;25500;25344,038
20230126;19;25000;24972,388
20230126;20;24900;24909,475
20230126;21;24400;24256,725
20230126;22;23350;22727,675
20230126;23;21450;21179,913
20230126;24;20200;19755,825


20230126;1;19100;18590,275
20230126;2;18500;18083,075
20230126;3;18100;17708,025
20230126;4;18200;17751,500
20230126;5;18750;18157,650
20230126;6;20350;19075,488
20230126;7;23500;21808,100
20230126;8;24550;23805,463
20230126;9;25550;24721,550
20230126;10;25650;25330,863
20230126;11;25850;25361,250
20230126;12;26050;25712,125
20230126;13;26050;25697,250
20230126;14;26300;25710,788
20230126;15;25450;25194,200
20230126;16;25000;24838,813
20230126;17;25500;25072,250
20230126;18;25500;25344,038
20230126;19;25000;24972,388
20230126;20;24900;24909,475
20230126;21;24400;24256,725
20230126;22;23350;22727,675
20230126;23;21450;21179,913
20230126;24;20200;19755,825
20230127;1;18850;18710,213
20230127;2;18250;18079,600
20230127;3;17850;17792,250
20230127;4;17950;17784,025
20230127;5;18500;18126,163
20230127;6;20300;19045,238
20230127;7;23450;21674,813
20230127;8;24500;23646,213
20230127;9;25500;24574,675
20230127;10;25650;24990,750
20230127;11;25950;24981,925
20230127;12;26100;25381,425
20230127;13;26200;25405,038
20230127;14;26350;25364,625
20230127;15;25500;24877,638
20230127;16;25050;24600,275
20230127;17;25550;24778,813
20230127;18;25550;25061,800
20230127;19;25050;24654,725
20230127;20;24950;24439,875
20230127;21;24450;23652,863
20230127;22;23300;22296,838
20230127;23;21400;20883,300
20230127;24;20150;19511,763


20230127;1;18850;18710,213
20230127;2;18250;18079,600
20230127;3;17850;17792,250
20230127;4;17950;17784,025
20230127;5;18500;18126,163
20230127;6;20300;19045,238
20230127;7;23450;21674,813
20230127;8;24500;23646,213
20230127;9;25500;24574,675
20230127;10;25650;24990,750
20230127;11;25950;24981,925
20230127;12;26100;25381,425
20230127;13;26200;25405,038
20230127;14;26350;25364,625
20230127;15;25500;24877,638
20230127;16;25050;24600,275
20230127;17;25550;24778,813
20230127;18;25550;25061,800
20230127;19;25050;24654,725
20230127;20;24950;24439,875
20230127;21;24450;23652,863
20230127;22;23300;22296,838
20230127;23;21400;20883,300
20230127;24;20150;19511,763
20230128;1;18900;18435,200
20230128;2;18050;17776,888
20230128;3;17550;17381,725
20230128;4;17500;17310,375
20230128;5;17650;17259,775
20230128;6;18200;17455,800
20230128;7;19500;18329,238
20230128;8;20250;19053,675
20230128;9;21450;20441,413
20230128;10;22400;21779,813
20230128;11;22800;22348,700
20230128;12;22900;22635,238
20230128;13;22900;22498,463
20230128;14;22900;22468,913
20230128;15;22400;21995,200
20230128;16;22000;21457,988
20230128;17;22550;21592,163
20230128;18;22550;22080,038
20230128;19;22400;21867,925
20230128;20;22050;21481,625
20230128;21;21700;20878,450
20230128;22;20700;19786,275
20230128;23;19550;18859,238
20230128;24;18500;17663,563


20230128;1;18900;18435,200
20230128;2;18050;17776,888
20230128;3;17550;17381,725
20230128;4;17500;17310,375
20230128;5;17650;17259,775
20230128;6;18200;17455,800
20230128;7;19500;18329,238
20230128;8;20250;19053,675
20230128;9;21450;20441,413
20230128;10;22400;21779,813
20230128;11;22800;22348,700
20230128;12;22900;22635,238
20230128;13;22900;22498,463
20230128;14;22900;22468,913
20230128;15;22400;21995,200
20230128;16;22000;21457,988
20230128;17;22550;21592,163
20230128;18;22550;22080,038
20230128;19;22400;21867,925
20230128;20;22050;21481,625
20230128;21;21700;20878,450
20230128;22;20700;19786,275
20230128;23;19550;18859,238
20230128;24;18500;17663,563
20230129;1;17250;16658,225
20230129;2;16650;16004,488
20230129;3;16150;15658,088
20230129;4;15950;15370,588
20230129;5;16000;15463,213
20230129;6;16400;15546,975
20230129;7;17150;16081,338
20230129;8;17600;16391,850
20230129;9;18800;17531,513
20230129;10;19750;18722,325
20230129;11;20350;19518,000
20230129;12;20500;19877,625
20230129;13;20500;19886,125
20230129;14;20450;20037,763
20230129;15;20250;19824,025
20230129;16;19850;19509,250
20230129;17;20800;19875,688
20230129;18;20800;20574,500
20230129;19;20800;20556,025
20230129;20;20800;20463,150
20230129;21;20600;19981,300
20230129;22;19750;19054,688
20230129;23;18950;18283,513
20230129;24;17900;17159,525


20230129;1;17250;16658,225
20230129;2;16650;16004,488
20230129;3;16150;15658,088
20230129;4;15950;15370,588
20230129;5;16000;15463,213
20230129;6;16400;15546,975
20230129;7;17150;16081,338
20230129;8;17600;16391,850
20230129;9;18800;17531,513
20230129;10;19750;18722,325
20230129;11;20350;19518,000
20230129;12;20500;19877,625
20230129;13;20500;19886,125
20230129;14;20450;20037,763
20230129;15;20250;19824,025
20230129;16;19850;19509,250
20230129;17;20800;19875,688
20230129;18;20800;20574,500
20230129;19;20800;20556,025
20230129;20;20800;20463,150
20230129;21;20600;19981,300
20230129;22;19750;19054,688
20230129;23;18950;18283,513
20230129;24;17900;17159,525
20230130;1;16650;16297,463
20230130;2;16200;15820,863
20230130;3;15950;15608,763
20230130;4;16200;15729,038
20230130;5;17000;16178,038
20230130;6;19200;17492,550
20230130;7;22750;20576,588
20230130;8;24050;22689,975
20230130;9;25050;24032,800
20230130;10;25450;24663,025
20230130;11;25700;24803,388
20230130;12;25900;25277,213
20230130;13;25950;25520,988
20230130;14;26100;25487,800
20230130;15;25400;24774,138
20230130;16;24950;24312,800
20230130;17;25450;24356,963
20230130;18;25450;24789,975
20230130;19;24950;24371,000
20230130;20;24850;24222,913
20230130;21;24450;23512,838
20230130;22;23250;22014,213
20230130;23;21250;20500,550
20230130;24;19850;19093,988


20230130;1;16650;16297,463
20230130;2;16200;15820,863
20230130;3;15950;15608,763
20230130;4;16200;15729,038
20230130;5;17000;16178,038
20230130;6;19200;17492,550
20230130;7;22750;20576,588
20230130;8;24050;22689,975
20230130;9;25050;24032,800
20230130;10;25450;24663,025
20230130;11;25700;24803,388
20230130;12;25900;25277,213
20230130;13;25950;25520,988
20230130;14;26100;25487,800
20230130;15;25400;24774,138
20230130;16;24950;24312,800
20230130;17;25450;24356,963
20230130;18;25450;24789,975
20230130;19;24950;24371,000
20230130;20;24850;24222,913
20230130;21;24450;23512,838
20230130;22;23250;22014,213
20230130;23;21250;20500,550
20230130;24;19850;19093,988
20230131;1;18600;18120,400
20230131;2;18000;17432,838
20230131;3;17600;17161,788
20230131;4;17700;17183,588
20230131;5;18200;17681,113
20230131;6;19950;18637,913
20230131;7;23050;21353,725
20230131;8;24100;22907,400
20230131;9;25100;23899,475
20230131;10;25200;24285,925
20230131;11;25600;24245,688
20230131;12;25650;24381,125
20230131;13;25650;24662,038
20230131;14;25850;24527,013
20230131;15;25150;24115,650
20230131;16;24750;23828,000
20230131;17;25350;23932,688
20230131;18;25350;24490,763
20230131;19;24900;24268,288
20230131;20;24750;24179,675
20230131;21;24150;23511,563
20230131;22;23100;22000,700
20230131;23;21350;20523,750
20230131;24;19950;19088,163


20230131;1;18600;18120,400
20230131;2;18000;17432,838
20230131;3;17600;17161,788
20230131;4;17700;17183,588
20230131;5;18200;17681,113
20230131;6;19950;18637,913
20230131;7;23050;21353,725
20230131;8;24100;22907,400
20230131;9;25100;23899,475
20230131;10;25200;24285,925
20230131;11;25600;24245,688
20230131;12;25650;24381,125
20230131;13;25650;24662,038
20230131;14;25850;24527,013
20230131;15;25150;24115,650
20230131;16;24750;23828,000
20230131;17;25350;23932,688
20230131;18;25350;24490,763
20230131;19;24900;24268,288
20230131;20;24750;24179,675
20230131;21;24150;23511,563
20230131;22;23100;22000,700
20230131;23;21350;20523,750
20230131;24;19950;19088,163
20230201;1;18600;18140,388
20230201;2;18000;17459,513
20230201;3;17600;17100,050
20230201;4;17700;16990,413
20230201;5;18300;17483,250
20230201;6;20100;18457,750
20230201;7;23200;21035,338
20230201;8;24300;22765,038
20230201;9;25300;23664,188
20230201;10;25500;24133,525
20230201;11;25850;23967,100
20230201;12;25950;24260,675
20230201;13;26050;24422,563
20230201;14;26200;24367,388
20230201;15;25450;23899,988
20230201;16;24900;23537,113
20230201;17;25450;23710,463
20230201;18;25450;24286,500
20230201;19;24900;24072,350
20230201;20;24800;24020,638
20230201;21;24250;23299,013
20230201;22;23100;21823,688
20230201;23;21350;20369,350
20230201;24;19950;18966,350


20230201;1;18600;18140,388
20230201;2;18000;17459,513
20230201;3;17600;17100,050
20230201;4;17700;16990,413
20230201;5;18300;17483,250
20230201;6;20100;18457,750
20230201;7;23200;21035,338
20230201;8;24300;22765,038
20230201;9;25300;23664,188
20230201;10;25500;24133,525
20230201;11;25850;23967,100
20230201;12;25950;24260,675
20230201;13;26050;24422,563
20230201;14;26200;24367,388
20230201;15;25450;23899,988
20230201;16;24900;23537,113
20230201;17;25450;23710,463
20230201;18;25450;24286,500
20230201;19;24900;24072,350
20230201;20;24800;24020,638
20230201;21;24250;23299,013
20230201;22;23100;21823,688
20230201;23;21350;20369,350
20230201;24;19950;18966,350
20230202;1;18500;17993,338
20230202;2;17900;17439,350
20230202;3;17500;17088,463
20230202;4;17700;17189,438
20230202;5;18250;17606,200
20230202;6;19750;18441,725
20230202;7;22750;21066,838
20230202;8;24000;22695,863
20230202;9;25150;23704,763
20230202;10;25300;24141,700
20230202;11;25700;24134,463
20230202;12;26100;24537,700
20230202;13;26300;24551,875
20230202;14;26450;24790,575
20230202;15;25550;24170,613
20230202;16;24950;23714,275
20230202;17;25400;23884,550
20230202;18;25400;24453,038
20230202;19;24900;24150,263
20230202;20;24800;24075,363
20230202;21;24250;23473,463
20230202;22;23100;22135,025
20230202;23;21400;20721,300
20230202;24;20000;19440,050


20230202;1;18500;17993,338
20230202;2;17900;17439,350
20230202;3;17500;17088,463
20230202;4;17700;17189,438
20230202;5;18250;17606,200
20230202;6;19750;18441,725
20230202;7;22750;21066,838
20230202;8;24000;22695,863
20230202;9;25150;23704,763
20230202;10;25300;24141,700
20230202;11;25700;24134,463
20230202;12;26100;24537,700
20230202;13;26300;24551,875
20230202;14;26450;24790,575
20230202;15;25550;24170,613
20230202;16;24950;23714,275
20230202;17;25400;23884,550
20230202;18;25400;24453,038
20230202;19;24900;24150,263
20230202;20;24800;24075,363
20230202;21;24250;23473,463
20230202;22;23100;22135,025
20230202;23;21400;20721,300
20230202;24;20000;19440,050
20230203;1;18700;18311,363
20230203;2;18100;17737,050
20230203;3;17700;17470,050
20230203;4;17800;17603,088
20230203;5;18350;17918,450
20230203;6;20150;18828,975
20230203;7;23250;21354,063
20230203;8;24350;23078,400
20230203;9;25350;23989,963
20230203;10;25450;24457,250
20230203;11;25650;24579,963
20230203;12;26050;24888,988
20230203;13;26150;24952,588
20230203;14;26300;25117,588
20230203;15;25450;24736,788
20230203;16;25050;24372,613
20230203;17;25350;24306,738
20230203;18;25350;24732,213
20230203;19;24850;24307,638
20230203;20;24750;23928,375
20230203;21;24150;23207,675
20230203;22;22950;21834,500
20230203;23;21250;20506,688
20230203;24;19850;19325,225


20230203;1;18700;18311,363
20230203;2;18100;17737,050
20230203;3;17700;17470,050
20230203;4;17800;17603,088
20230203;5;18350;17918,450
20230203;6;20150;18828,975
20230203;7;23250;21354,063
20230203;8;24350;23078,400
20230203;9;25350;23989,963
20230203;10;25450;24457,250
20230203;11;25650;24579,963
20230203;12;26050;24888,988
20230203;13;26150;24952,588
20230203;14;26300;25117,588
20230203;15;25450;24736,788
20230203;16;25050;24372,613
20230203;17;25350;24306,738
20230203;18;25350;24732,213
20230203;19;24850;24307,638
20230203;20;24750;23928,375
20230203;21;24150;23207,675
20230203;22;22950;21834,500
20230203;23;21250;20506,688
20230203;24;19850;19325,225
20230204;1;18800;18194,763
20230204;2;18050;17539,425
20230204;3;17550;17157,713
20230204;4;17500;17101,450
20230204;5;17550;17324,238
20230204;6;17800;17390,075
20230204;7;18950;18143,838
20230204;8;19800;18863,788
20230204;9;21200;20359,688
20230204;10;22200;21402,100
20230204;11;22550;21635,163
20230204;12;22550;21873,550
20230204;13;22550;21814,938
20230204;14;22350;21782,775
20230204;15;21900;21400,038
20230204;16;21450;21003,400
20230204;17;22100;21259,750
20230204;18;22300;22006,725
20230204;19;22200;21810,263
20230204;20;21900;21516,888
20230204;21;21450;20874,925
20230204;22;20500;19756,663
20230204;23;19450;18820,050
20230204;24;18350;17596,438


20230204;1;18800;18194,763
20230204;2;18050;17539,425
20230204;3;17550;17157,713
20230204;4;17500;17101,450
20230204;5;17550;17324,238
20230204;6;17800;17390,075
20230204;7;18950;18143,838
20230204;8;19800;18863,788
20230204;9;21200;20359,688
20230204;10;22200;21402,100
20230204;11;22550;21635,163
20230204;12;22550;21873,550
20230204;13;22550;21814,938
20230204;14;22350;21782,775
20230204;15;21900;21400,038
20230204;16;21450;21003,400
20230204;17;22100;21259,750
20230204;18;22300;22006,725
20230204;19;22200;21810,263
20230204;20;21900;21516,888
20230204;21;21450;20874,925
20230204;22;20500;19756,663
20230204;23;19450;18820,050
20230204;24;18350;17596,438
20230205;1;17400;16664,888
20230205;2;16700;16178,838
20230205;3;16200;15860,288
20230205;4;15950;15789,025
20230205;5;16100;15888,325
20230205;6;16350;16090,325
20230205;7;16750;16314,825
20230205;8;17400;16770,238
20230205;9;18600;17916,163
20230205;10;19550;18903,700
20230205;11;20150;19483,188
20230205;12;20250;19865,588
20230205;13;20250;20068,000
20230205;14;20250;20038,500
20230205;15;19950;19606,613
20230205;16;19400;19344,700
